trade_date,open,high,low,close,volume,Z_close,Z_open,Z_high,Z_low
2016-10-21,3081.389,3101.849,3069.267,3090.941,18738807200,0.013736290000481625,-0.02342701839820635,0.05617529418943842,-0.07058924875927437
2016-10-24,3092.047,3137.034,3090.786,3128.247,24052234900,0.16162632383897682,0.020611877457724262,0.19585543821334447,0.015699744394554214
2016-10-25,3127.968,3132.505,3121.05,3131.939,20338089800,0.17818122231315245,0.1626989559857676,0.18038796186019446,0.1357268284479074
2016-10-26,3129.838,3129.838,3110.387,3116.312,19166326300,0.12091497578504569,0.17375102110371762,0.17375102110371762,0.09777039730559056
2016-10-27,3112.603,3114.759,3100.392,3112.35,15800878900,0.11007551900579628,0.11106661433809022,0.11951247021328533,0.06323157440673031
2016-10-28,3111.704,3128.643,3101.237,3104.27,18177412300,0.08304589393952327,0.11224934586472966,0.17879188987348046,0.07113116839618917
2016-10-31,3097.188,3102.302,3081.072,3100.492,15150676400,0.07353380595235261,0.060507469787852756,0.0806699041538488,-0.0030314023753051722
2016-11-01,3101.664,3122.615,3097.042,3122.436,16023203200,0.16343299295636293,0.08139616451518289,0.1641399346225935,0.06314206182621891
2016-11-02,3115.729,3118.977,3099.82,3102.733,18272206700,0.09001821940383337,0.14147674835279112,0.1543374210233222,0.07848400158078638
2016-11-03,3096.765,3140.93,3094.103,3128.936,22298626000,0.1988999763315715,0.07108314925902438,0.2465526767110461,0.060506903768766294
2016-11-04,3126.349,3141.334,3119.535,3125.317,19768319700,0.19004426042281372,0.19416015947490364,0.2539244494899782,0.16698405856314222
2016-11-07,3124.892,3139.202,3117.096,3133.333,17941849000,0.22767784290351725,0.19387925164349434,0.2511778940947355,0.1626633035966842
2016-11-08,3140.944,3156.881,3134.955,3147.888,19084697900,0.2903524183992485,0.2624727619114427,0.3264586613132516,0.23842736117620786
2016-11-09,3146.078,3146.95,3096.947,3128.37,24111495800,0.21677457883948628,0.28808801806313844,0.2915997257095702,0.09022826075021613
2016-11-10,3148.544,3172.309,3148.544,3171.282,24419260200,0.39405816616594974,0.3022333993962917,0.3982055861445073,0.3022333993962917
2016-11-11,3169.401,3202.74,3166.07,3196.044,31085457900,0.4969047282719212,0.38914087518758517,0.5239882684232819,0.37566786559317433
2016-11-14,3187.709,3221.458,3186.796,3210.371,32960831300,0.5572966108965761,0.46551356130894184,0.6021999146993336,0.46181583276452787
2016-11-15,3209.955,3214.292,3195.035,3206.986,24088635000,0.5500234984456766,0.5621003700285057,0.5797417954426953,0.50141093789115
2016-11-16,3208.497,3210.893,3195.411,3205.057,22176699300,0.5506941011063603,0.56477345726965,0.5745798925508256,0.511214604143835
2016-11-17,3198.499,3211.053,3187.206,3208.453,21420624000,0.5756413122112487,0.5345550140317955,0.5863731160354976,0.487941836882856
2016-11-18,3207.193,3212.394,3187.496,3192.856,20982663900,0.5244159350431216,0.5842457523016054,0.605950075351152,0.5020480881779836
2016-11-21,3188.496,3229.757,3188.28,3218.148,23065284400,0.6438405333528745,0.518762149161365,0.6928097415708437,0.5178510156464131
2016-11-22,3220.983,3249.677,3220.983,3248.352,26163154700,0.7866416039698827,0.6699072617780109,0.7922929980070877,0.6699072617780109
2016-11-23,3247.945,3262.879,3231.586,3241.137,24995959200,0.7707248479747978,0.8000756092748186,0.8644593150995107,0.729548420069905
2016-11-24,3237.428,3257.857,3232.869,3241.736,23232452700,0.7860394908157154,0.7673015500200444,0.8561588834728682,0.7474718675484894
2016-11-25,3241.243,3262.438,3209.598,3261.938,23392160100,0.8885516697132505,0.7976486191915143,0.8907479260679675,0.6586475545014772
2016-11-28,3270.047,3288.337,3267.674,3277.0,28155125300,0.9698029241300592,0.9389635805392553,1.020087065980907,0.9284383738168362
2016-11-29,3269.234,3301.213,3263.397,3282.924,32083628700,1.009450351561354,0.948223476666049,1.0912456996227302,0.9221181977205491
2016-11-30,3272.142,3277.269,3239.521,3250.034,24357605300,0.878611353551257,0.9785955341989219,1.0017825657793715,0.8310659540963581
2016-12-01,3257.027,3279.671,3256.256,3273.309,23775986400,1.0019245621871913,0.9274230672892956,1.0310351450726096,0.9238952050754219
2016-12-02,3270.121,3279.714,3235.277,3243.843,25956720500,0.8839005544473478,1.0055373900300177,1.0499419171532585,0.8442498529631741
2016-12-05,3203.784,3219.518,3194.879,3204.709,22301039400,0.7194233641442254,0.7150867592643713,0.7888512362153385,0.673338146880465
2016-12-06,3202.029,3215.311,3196.525,3199.647,15757269300,0.7145842548488255,0.7259189866957364,0.789121299202314,0.6997282377094246
2016-12-07,3198.475,3222.428,3189.485,3222.242,16907284700,0.8419291931199903,0.7271957452852867,0.842827094466278,0.6837971802146448
2016-12-08,3225.55,3228.122,3211.471,3215.366,17071017300,0.8176516261257889,0.8670973600905425,0.8795850297446398,0.7987404778743444
2016-12-09,3209.34,3244.801,3207.043,3232.883,20402395600,0.9121382288330417,0.7971578930440871,0.9703438798517222,0.7859397037178656
2016-12-12,3233.666,3245.095,3149.896,3152.97,27470846100,0.5317210202379292,0.9288048314656878,0.9850439372270872,0.5165946740037419
2016-12-13,3138.988,3162.496,3118.712,3155.037,18516449500,0.5555604841463785,0.47569460013836856,0.5926792846209109,0.37479356804001973
2016-12-14,3149.377,3170.021,3136.348,3140.531,20135888700,0.49920267833287607,0.5438548377678792,0.6480600355268908,0.47808805218358624
2016-12-15,3125.757,3138.779,3100.913,3117.677,18999062600,0.39662798728241383,0.43789502550244436,0.5044023734852711,0.3110090975892698
2016-12-16,3111.515,3128.874,3106.346,3122.982,16498869900,0.43762008168404,0.37830802835367305,0.46809593571931585,0.35157182850500673
2016-12-19,3120.696,3125.284,3110.082,3118.085,15416971600,0.4236101639302975,0.4372471518010383,0.461209809920902,0.3818113075804141
2016-12-20,3115.898,3117.015,3084.8,3102.876,15742675900,0.3554420527674309,0.4241519902242743,0.43004578535092736,0.2600649348539069
2016-12-21,3107.24,3140.251,3107.24,3137.43,18670660700,0.5495191354309888,0.38873235981121956,0.5645432988633647,0.38873235981121956
2016-12-22,3132.156,3143.169,3126.887,3139.558,16780499000,0.5719401186164861,0.5321810031519119,0.5913362501947855,0.5038790875368305
2016-12-23,3134.929,3138.404,3103.748,3110.154,16617676900,0.42851372234971424,0.5634046874537423,0.5823248127306941,0.3936353561557125
2016-12-26,3095.579,3122.881,3068.415,3122.569,15257188100,0.511222795055256,0.36230998750653853,0.5129442028342551,0.21243716408106886
2016-12-27,3117.387,3127.883,3113.745,3114.664,14152893900,0.48318358908810227,0.49842123483454975,0.5571558399593054,0.4780409535974705
2016-12-28,3113.767,3118.782,3094.549,3102.236,13572708700,0.4324103506876672,0.49817834836746977,0.5267818093304594,0.3885669200949486
2016-12-29,3095.845,3111.799,3087.344,3096.097,13262329200,0.4165408735204085,0.41507465085730744,0.5079005094568148,0.3656129093533348
2016-12-30,3097.345,3108.839,3089.989,3103.637,13326713000,0.4853446844885444,0.4477684727707603,0.5164113490397034,0.40383798748849803
2017-01-03,3105.309,3136.456,3105.309,3135.921,14156718700,0.7100301425611649,0.5220076237059442,0.713316175737292,0.5220076237059442
2017-01-04,3133.787,3160.103,3130.115,3158.794,16786085000,0.8865317393487454,0.7285924687131552,0.8947991246913302,0.7054008422975959
2017-01-05,3157.906,3168.502,3154.281,3165.411,17472764500,0.9653476282640014,0.9166449209853593,0.9854062649326591,0.8931209617734905
2017-01-06,3163.776,3172.035,3153.025,3154.321,18370896600,0.9338605206900247,0.9971338858474723,1.0524035551055755,0.9251876194479262
2017-01-09,3148.532,3173.136,3147.735,3171.236,17171407500,1.0806066400839827,0.9252305491707357,1.0936093961064979,0.9197762351970806
2017-01-10,3167.57,3174.578,3157.332,3161.671,17975921600,1.0541326283208192,1.095606997516714,1.144878463752484,1.0236262224993282
2017-01-11,3156.686,3167.029,3136.267,3136.754,17836222100,0.9186664598795702,1.0631359893285741,1.1381032953235075,0.9151366254002566
2017-01-12,3133.602,3144.97,3115.979,3119.289,14888924000,0.8277763289090102,0.9345659875700685,1.0193829259938043,0.8030803343468532
2017-01-13,3116.083,3130.515,3102.163,3112.764,15627421400,0.790876804256037,0.8158404113250585,0.9243896060283172,0.7111421858352169
2017-01-16,3104.492,3105.142,3044.291,3103.428,25788599600,0.7319044948441227,0.7399706311969503,0.7448982520891811,0.2835895460687188
2017-01-17,3087.03,3108.907,3072.338,3108.775,13615786100,0.7906106943666568,0.623531644648096,0.7916249245144085,0.5106447557786957
2017-01-18,3104.766,3123.72,3098.586,3113.012,13178012800,0.8237944432135864,0.7604155654854994,0.9060962892859031,0.7129159942558617
2017-01-19,3104.972,3115.778,3094.006,3101.299,12385142000,0.7384110776015321,0.7667202867190631,0.8500062419937732,0.6822011505407793
2017-01-20,3095.819,3125.66,3095.215,3123.139,12236677700,0.9020270208825404,0.6918011710210831,0.9214259728408374,0.6871534252920831
2017-01-23,3125.421,3145.841,3125.421,3136.775,13266039200,1.001495949481348,0.914300031921716,1.0711205917744242,0.914300031921716
2017-01-24,3134.592,3149.531,3131.218,3142.553,12597388100,1.0381398726947444,0.9771100745827002,1.09163389746875,0.9512446633491795
2017-01-25,3137.646,3151.472,3133.191,3149.555,11207382700,1.0849378392700058,0.9938574637498481,1.0995991105666874,0.959785495243479
2017-01-26,3149.217,3163.104,3148.908,3159.166,11387677200,1.1490966119557193,1.073106253821355,1.1791750148437583,1.0707461150472537
2017-02-03,3160.082,3162.677,3136.013,3140.17,9222473600,0.9962111848334191,1.148156354864911,1.1679583695410742,0.9644898071807001
2017-02-06,3143.093,3158.843,3135.387,3156.984,12719828300,1.117197930049393,1.0114628995226773,1.1313482015740606,0.9528066368174126
2017-02-07,3154.405,3159.544,3140.036,3153.088,12833744200,1.0798283203149428,1.0898309121703234,1.1288615268588564,0.9806986096874334
2017-02-08,3148.086,3167.447,3132.033,3166.982,14492018700,1.1757701175653992,1.0323709637735394,1.179298938824567,0.910546947271598
2017-02-09,3164.688,3186.838,3162.574,3183.179,19164032700,1.287723448489914,1.1477168280672905,1.3154279655050238,1.1317104468237973
2017-02-10,3183.007,3205.049,3182.802,3196.699,23934891300,1.3779541562767592,1.2746121747918597,1.4409767640330329,1.273064913164311
2017-02-13,3198.995,3219.407,3198.995,3216.839,22019150800,1.521101792499944,1.3859665924592246,1.5405496289550322,1.3859665924592246
2017-02-14,3216.137,3219.405,3205.285,3217.928,18879808800,1.5216094096787507,1.5079854093879796,1.5328448359375313,1.4254350737344486
2017-02-15,3215.464,3235.998,3206.561,3212.986,24150770600,1.4834211878132542,1.5024796453959486,1.6604079617813547,1.4340060990445689
2017-02-16,3210.357,3230.275,3207.785,3229.618,21695594200,1.6033050398457878,1.4545194768759646,1.6083801717117967,1.4346515329499794
2017-02-17,3227.707,3238.396,3199.425,3202.076,22622817700,1.3880264028839586,1.5879203696842716,1.6712829622919974,1.3673514816562422
2017-02-20,3198.963,3241.458,3198.963,3239.961,23215209600,1.674352561608651,1.3534549043528612,1.6860698110576977,1.3534549043528612
2017-02-21,3242.223,3254.336,3239.878,3253.326,21167306600,1.7698435071173055,1.6826010328202998,1.7777796414089342,1.66417505765805
2017-02-22,3252.69,3261.381,3243.84,3261.218,20745377600,1.8185840222384924,1.7515120070606922,1.8198660037668675,1.6819074884955494
2017-02-23,3258.832,3264.082,3236.355,3251.375,20917980000,1.7308455349003082,1.7896608212051275,1.8310689280980206,1.6123789128943549
2017-02-24,3246.86,3253.956,3233.535,3253.433,18640636200,1.7384549190100964,1.6863947621401005,1.7425972378969083,1.580856714020106
2017-02-27,3249.195,3251.654,3224.088,3228.66,18258107100,1.5302371940641986,1.6929141442413818,1.712394184196856,1.4940181039151839
2017-02-28,3225.969,3242.679,3225.969,3241.733,15124431800,1.6192600048588444,1.4945919575059414,1.6267413530443198,1.4945919575059414
2017-03-01,3240.073,3259.978,3237.871,3246.934,19067755000,1.645637706665566,1.5914670954531638,1.7486258210300225,1.5740813374164795
2017-03-02,3250.518,3256.807,3228.665,3230.028,18121507600,1.4997675625479372,1.661459182754275,1.7110872256765595,1.4890117949373365
2017-03-03,3219.202,3221.155,3206.613,3218.312,15708236800,1.3949570747662943,1.4019640093104662,1.4173399005068281,1.3028513138311983
2017-03-06,3217.335,3234.663,3215.067,3233.866,15609215800,1.5037988224040217,1.3739348375369942,1.5100598831952035,1.3561179167410093
2017-03-07,3233.094,3242.659,3226.822,3242.406,16406423500,1.5560141495369664,1.483100051959805,1.557995170444079,1.4339895257566309
2017-03-08,3240.532,3245.304,3230.608,3240.665,16073138800,1.5369696034704214,1.5359213046193718,1.5735339521172342,1.457700870049214
2017-03-09,3233.701,3233.875,3205.279,3216.746,16737110800,1.3425590114782784,1.4770164448915613,1.4783963088499161,1.2516228045216207
2017-03-10,3213.729,3222.319,3208.447,3212.76,13667274300,1.3114651595862061,1.319250676616831,1.3882677986943297,1.2768119759400764
2017-03-13,3209.449,3237.121,3193.157,3237.024,16367376000,1.5031524016096816,1.27969569716249,1.5039384505790896,1.1476718846927292
2017-03-14,3235.252,3246.329,3231.521,3239.328,14694602200,1.5104948010497474,1.4774382397154557,1.5672732568646106,1.4471796454224641
2017-03-15,3235.403,3243.713,3227.738,3241.76,14405568200,1.5183923521163483,1.4668208801758438,1.5342361596827785,1.4046381945656596
2017-03-16,3247.163,3269.77,3247.163,3268.935,18941600200,1.7232606744790806,1.546929052556579,1.7300233469163988,1.546929052556579
2017-03-17,3271.867,3274.19,3232.281,3237.447,20058322300,1.4559428013701192,1.734449461480015,1.7532458290405974,1.4141425280950535
2017-03-20,3241.11,3251.127,3228.118,3250.808,17054843000,1.550306424325814,1.4719635034751026,1.5528833877978057,1.367010809343068
2017-03-21,3250.247,3262.221,3246.696,3261.611,16271930600,1.6243799388662068,1.5326014450342103,1.6293064507667285,1.5039226847739662
2017-03-22,3246.223,3255.778,3229.128,3245.22,18973164900,1.48407833883273,1.4922127635128353,1.5697047154753392,1.3535706997976065
2017-03-23,3245.808,3262.091,3221.934,3248.55,19302914400,1.5028030440152926,1.480478678078535,1.613048937213544,1.2861052599989926
2017-03-24,3247.35,3275.207,3241.123,3269.445,21977791400,1.6597334744779366,1.4798380098009205,1.7066471503081653,1.429138346594596
2017-03-27,3268.924,3283.239,3262.118,3266.955,20185267500,1.6265794103100188,1.6426120750414088,1.7591725603790649,1.5871939358022829
2017-03-28,3265.634,3265.634,3246.086,3252.948,16171001300,1.501117096667631,1.6044787996878784,1.6044787996878784,1.4452075896421748
2017-03-29,3252.865,3262.098,3233.28,3241.314,21610557500,1.3949888820479839,1.489072010324319,1.5642749817878652,1.3295517897986509
2017-03-30,3235.137,3240.017,3195.852,3210.237,24713547900,1.132694387986284,1.335339562557398,1.3750547614291635,1.0156240732792357
2017-03-31,3206.253,3226.248,3205.537,3222.514,19644292200,1.2228006575940873,1.090811369912795,1.2531092487140636,1.0849996529224593
2017-04-05,3235.66,3270.645,3233.237,3270.305,24832020200,1.5949236647485814,1.3149531853176122,1.597671246304551,1.2953726261702265
2017-04-06,3272.193,3286.674,3265.765,3281.005,24528799900,1.6642705030939446,1.5934185101714302,1.7098515230528335,1.5417348276355756
2017-04-07,3280.624,3295.187,3275.051,3286.616,23610894200,1.6920368287459946,1.6440560717116341,1.760668849530622,1.5994304443831167
2017-04-10,3285.459,3285.459,3265.012,3269.393,23269461600,1.5393868598687566,1.6675748956423808,1.6675748956423808,1.5044315639192836
2017-04-11,3266.222,3290.389,3244.405,3288.966,28128124800,1.6785603986436322,1.497790918957603,1.6898704131350701,1.3243892421061187
2017-04-12,3283.837,3284.934,3262.277,3273.83,26938179000,1.544570554922643,1.6239765163405724,1.6326812569896665,1.4528970191715362
2017-04-13,3265.218,3281.137,3261.49,3275.96,20734687500,1.5465587518617157,1.461663301355988,1.5874732693880753,1.4322004229827472
2017-04-14,3276.138,3276.711,3238.896,3246.067,21450855800,1.2992571765296177,1.5362812596185196,1.5407977306241367,1.2427342906984022
2017-04-17,3229.949,3229.949,3199.912,3222.167,21273718900,1.102240894325121,1.1634696740403012,1.1634696740403012,0.9271385437004338
2017-04-18,3215.396,3225.055,3196.488,3196.713,18866135300,0.8961345821447163,1.0429114481828448,1.1187942158894353,0.8943669433897716
2017-04-19,3184.666,3189.437,3147.066,3170.687,21323807500,0.6873626830916174,0.7970942105873934,0.8345453242351727,0.5019439542141809
2017-04-20,3165.665,3178.183,3148.184,3172.1,19087398500,0.6931660306965756,0.64266677158632,0.7409029371717412,0.5054830033646616
2017-04-21,3170.29,3180.794,3158.629,3173.151,16476174000,0.6957168326228605,0.673259590737006,0.7557100866367,0.5817272951651911
2017-04-24,3164.248,3164.248,3111.215,3129.531,18627743400,0.35037172225290086,0.6228996097426078,0.6228996097426078,0.20659141902216652
2017-04-25,3123.894,3145.267,3117.449,3134.567,15341830700,0.3865122458542925,0.3027156505908648,0.47052082538381956,0.2521142211452773
2017-04-26,3132.918,3152.953,3131.418,3140.847,16987810700,0.43336200016682525,0.37112999097003263,0.5283778537847277,0.3593570039861522
2017-04-27,3131.35,3155.003,3097.333,3152.187,21179307300,0.5199104404367205,0.3564561743777732,0.5420003388492578,0.08961239799311206
2017-04-28,3144.022,3154.727,3136.578,3154.658,16288989900,0.5366061158080155,0.45322025907621855,0.5371470733216006,0.39485956732071875
2017-05-02,3147.228,3154.781,3136.539,3143.712,15422296200,0.44733886606260076,0.47490250462079137,0.5341141547999738,0.391106221188343
2017-05-03,3138.307,3148.286,3123.751,3135.346,16376392400,0.37885608641935686,0.4020676255996892,0.48029388344520085,0.2879618625774221
2017-05-04,3127.106,3143.818,3111.391,3127.369,17796748500,0.3119505252085556,0.30988592099825524,0.44107856572277815,0.18651993177818
2017-05-05,3114.774,3117.614,3092.092,3103.038,17621364100,0.11652771419601411,0.2088620686702575,0.23120610127990876,0.0304087772434689
2017-05-08,3090.065,3093.452,3067.694,3078.613,18052690400,-0.07952871211296199,0.010756249968056165,0.03745858725136196,-0.16561162347888986
2017-05-09,3064.848,3084.208,3056.558,3080.527,13506667400,-0.06879894893009612,-0.19271857638964507,-0.039706012602613375,-0.2582389355732442
2017-05-10,3078.173,3090.819,3051.59,3052.785,16079445200,-0.2913372537400717,-0.09032638257555603,0.00979901039539523,-0.3007987312507672
2017-05-11,3036.789,3063.564,3016.531,3061.5,19134190100,-0.22622503849077505,-0.4223103298189159,-0.20984690562277064,-0.58306043429569
2017-05-12,3054.112,3090.491,3051.871,3083.513,15968409900,-0.056038834319856914,-0.28995367824232743,-0.0005217505168902258,-0.3077831114327038
2017-05-15,3085.932,3098.913,3085.932,3090.229,13566072800,-0.007423906167542481,-0.04171164688575564,0.061869726691886895,-0.04171164688575564
2017-05-16,3082.872,3113.512,3060.534,3112.964,17377556400,0.17038003969001467,-0.07002123547383733,0.17475794407622514,-0.2484767613481576
2017-05-17,3107.802,3119.582,3101.295,3104.442,16867415800,0.09883636258931464,0.12571304262632213,0.21994140299415826,0.07366347209036893
2017-05-18,3082.329,3103.441,3077.963,3090.139,14862003500,-0.018524260147491513,-0.08106762673533303,0.0879996658898265,-0.11603105036177568
2017-05-19,3086.705,3095.483,3081.278,3090.631,12963523000,-0.020304975931947536,-0.051875106381980216,0.018711395169318704,-0.09551522302801553
2017-05-22,3087.171,3103.938,3063.153,3075.676,15368373000,-0.14965267367899843,-0.056396636369928095,0.07962980795901696,-0.25124861584702907
2017-05-23,3069.394,3084.235,3050.842,3061.947,17831059900,-0.27082641235193117,-0.20986831731752123,-0.08838596356356124,-0.36172739870309994
2017-05-24,3047.568,3064.813,3022.303,3064.076,13981335300,-0.26309526199815364,-0.39942578182422744,-0.25700878313264425,-0.6080755627429237
2017-05-25,3055.343,3114.658,3052.831,3107.831,19139184100,0.09017478139678257,-0.34734304844479363,0.14708177393466407,-0.36828202094444895
2017-05-26,3101.286,3120.663,3100.388,3110.059,15592348600,0.10040673664803956,0.02652848307215998,0.18970401248510796,0.01896634107841223
2017-05-31,3125.325,3143.279,3111.556,3117.178,15295043000,0.15278063828636138,0.22198686156582467,0.37450049023398546,0.10502350225136263
2017-06-01,3108.421,3113.521,3097.679,3102.623,16301571900,0.020606916899410944,0.07032977762317164,0.11406668512424226,-0.021792155783976506
2017-06-02,3094.225,3110.389,3081.849,3105.54,14250492500,0.035936197784197065,-0.06234591906148636,0.07805462328881327,-0.1698438844244689
2017-06-05,3102.11,3105.506,3084.83,3091.656,13257030000,-0.09573450304264068,-0.003720573211685597,0.026170311206326013,-0.15581553279451468
2017-06-06,3084.54,3102.863,3078.787,3102.126,11343996300,-0.01340260836385435,-0.17006521545177325,-0.006837139159729707,-0.2213150720750423
2017-06-07,3101.761,3140.774,3098.951,3140.325,17322901400,0.31978493567169974,-0.027432340254769833,0.3238275805449237,-0.052732634450220625
2017-06-08,3136.471,3153.264,3132.828,3150.334,15227765900,0.40330675171234776,0.2768754276113871,0.43002851320811747,0.24365106681647916
2017-06-09,3147.453,3165.92,3146.108,3158.4,16013633400,0.4709205381589729,0.36969116809441993,0.540459668777903,0.3572536507164349
2017-06-12,3149.527,3164.95,3135.314,3139.877,14672942500,0.29202271152145215,0.38250930029392066,0.52712843590405,0.24923615146251132
2017-06-13,3134.009,3155.99,3131.043,3153.743,12831827900,0.41561448174563587,0.22788328326721854,0.4369903813595497,0.1996674763002089
2017-06-14,3146.748,3149.173,3125.355,3130.674,13834704200,0.18733459322014553,0.3425790128830442,0.3659999235264737,0.1359631195243045
2017-06-15,3125.587,3137.585,3117.084,3132.486,14695424500,0.19795060637344264,0.13084850180362306,0.2475452767896662,0.048145328132482956
2017-06-16,3126.373,3134.251,3117.857,3123.166,12965275800,0.09995584368226759,0.1313831002072685,0.20858419995905253,0.047929867726158364
2017-06-19,3122.158,3146.77,3121.779,3144.374,13489175800,0.3012553035693496,0.08209875773952822,0.3248913804422473,0.07835999599711366
2017-06-20,3148.019,3150.465,3134.611,3140.014,14119180200,0.25183985500371564,0.3312733277612959,0.35554494229784545,0.1982259820106807
2017-06-21,3148.986,3157.028,3132.617,3156.212,13668826800,0.4063091489910461,0.3341647988051775,0.41445608917256477,0.1707367794040646
2017-06-22,3152.242,3186.982,3146.643,3147.453,19134400600,0.3124356460865171,0.36054961481113185,0.7095743117192613,0.3042977645523902
2017-06-23,3138.444,3158.047,3118.095,3157.873,15484364800,0.41076615523995924,0.21420789133200838,0.41252646909656426,0.008342220825914105
2017-06-26,3157.002,3187.889,3156.977,3185.444,17357921100,0.6863547737127208,0.39401156461928794,0.7114858877776069,0.39375460026279535
2017-06-27,3183.42,3193.461,3172.463,3191.197,14820119800,0.7425368806545491,0.6613668155454219,0.76616669001639,0.547006470502257
2017-06-28,3183.633,3193.44,3170.786,3173.201,14651672000,0.549060910655108,0.6591846052273626,0.762710589954179,0.523567359812317
2017-06-29,3174.981,3188.774,3174.284,3188.063,12875547000,0.7017763611494137,0.5618776710844561,0.7093797833047535,0.5544239646958845
2017-06-30,3176.948,3193.241,3171.57,3192.427,12146454300,0.744238901126779,0.576717913788727,0.7530483903504464,0.5185146790898462
2017-07-03,3191.998,3196.286,3177.024,3195.912,14030571700,0.77795198213883,0.7350867066233034,0.7820479486801736,0.5710947200189241
2017-07-04,3192.889,3193.064,3174.314,3182.804,14111496700,0.6299162014782185,0.7419194064172445,0.7438629424474179,0.5356269392142269
2017-07-05,3179.217,3207.31,3174.708,3207.134,14829648300,0.8962239860363144,0.5828965290735271,0.8981993283877643,0.532289604853689
2017-07-06,3203.863,3215.95,3188.773,3212.444,17580928700,0.9532273093860042,0.8557234189635502,0.9930651650929271,0.6842592881542298
2017-07-07,3203.823,3219.523,3195.291,3217.957,17671541600,1.017358102652391,0.8538827568335665,1.0354706250489045,0.7552007382594784
2017-07-10,3208.463,3223.34,3203.209,3212.632,19892801000,0.9536187294903643,0.9047645658954555,1.0790997522234669,0.8431958982227099
2017-07-11,3201.517,3226.908,3199.224,3203.038,18783726200,0.8375975856558601,0.8195603630057036,1.1206669509807659,0.7923681529223388
2017-07-12,3201.929,3215.196,3177.935,3197.544,18690088000,0.7677919383409689,0.8203307193753586,0.97928898801463,0.5328471362193513
2017-07-13,3192.362,3219.268,3190.339,3218.163,19530361100,1.0112070016178878,0.698957651070549,1.0245799535327291,0.6744748621803002
2017-07-14,3212.032,3222.978,3204.853,3222.417,16012677300,1.0591626650776957,0.9322351523166426,1.0660193174281023,0.8444920021855271
2017-07-17,3219.791,3230.354,3139.504,3176.465,26620527400,0.49137020820791283,1.0241110879865971,1.153994804764099,0.0368940124478596
2017-07-18,3159.732,3187.671,3150.128,3187.567,19062306000,0.6217534456666041,0.2779919284482807,0.6230378429287072,0.15938278128231304
2017-07-19,3181.402,3232.941,3179.73,3230.976,27242072600,1.1493997103441729,0.536085080962806,1.173710099796995,0.5153995994538364
2017-07-20,3227.506,3246.236,3225.433,3244.865,23210839200,1.3114346988449967,1.096445059121438,1.328414409430919,1.0707711422398831
2017-07-21,3236.588,3247.712,3231.956,3237.982,20600325100,1.2188380677447308,1.2015033910078978,1.3398326191431613,1.1439035182352835
2017-07-24,3230.898,3261.105,3230.071,3250.599,23305639900,1.3669361154688346,1.1212635868046024,1.4979465000252725,1.1109508523644533
2017-07-25,3249.138,3261.645,3233.138,3243.689,20557387300,1.2703627698681381,1.3382698595227058,1.4941358845382453,1.1388730097386957
2017-07-26,3244.461,3264.848,3228.039,3247.675,21354200500,1.3089654430904816,1.268967365584681,1.5226826132855713,1.0645963547570025
2017-07-27,3243.765,3251.926,3220.637,3249.781,22848594500,1.3240655077454577,1.2492780825039502,1.3507309045444986,0.9617641910502361
2017-07-28,3240.173,3256.371,3232.963,3253.24,18222688000,1.3555753643341932,1.1933346217010545,1.3944500689476782,1.1038147813103865
2017-07-31,3252.752,3276.946,3251.194,3273.028,24603944000,1.5868800123362592,1.3356193252634712,1.635431964000849,1.3163125512222695
2017-08-01,3274.369,3292.638,3273.504,3292.638,23719459400,1.8118730950658366,1.5861588744943562,1.8118730950658366,1.575471765140019
2017-08-02,3288.518,3305.431,3282.038,3285.057,26673062800,1.7029455873835466,1.7456397899289606,1.9542751691981128,1.6657038082779163
2017-08-03,3279.986,3293.369,3262.155,3272.929,23327700400,1.5400316178008133,1.6269806444546213,1.7918720747660806,1.4072855765413343
2017-08-04,3269.318,3287.193,3261.307,3262.081,27590634000,1.3965006194170526,1.4858154158816146,1.7064181499985172,1.3869483667621403
2017-08-07,3257.67,3280.104,3243.715,3279.457,23117337900,1.5984959303666824,1.329535880278514,1.6064831315603771,1.1572617030636427
2017-08-08,3277.189,3285.483,3269.658,3281.873,25204353700,1.6134360935463623,1.555738607299165,1.6579040536984504,1.4629717907048818
2017-08-09,3277.808,3277.943,3263.847,3275.573,23559790700,1.5266019463236893,1.5542164259052065,1.555884414604764,1.3817216834275623
2017-08-10,3269.735,3282.519,3236.183,3261.749,24068462200,1.3480731388471932,1.4471396700788755,1.605725512210824,1.0309262646336859
2017-08-11,3237.922,3245.116,3200.748,3208.541,26296299500,0.6824829938956295,1.0500459844199546,1.140044560160467,0.5849907919570937
2017-08-14,3206.044,3240.052,3206.044,3237.36,19034679600,1.039871575716839,0.6439304827846074,1.073907641056396,0.6439304827846074
2017-08-15,3235.23,3263.589,3235.101,3251.262,18229799700,1.2112203600863036,1.0068971027488578,1.3683244514784332,1.005253034622828
2017-08-16,3247.853,3248.785,3228.871,3246.451,17685205100,1.1451843366415069,1.1631913039745072,1.1751616988064273,0.9193908375586731
2017-08-17,3253.846,3269.139,3251.459,3268.43,20362255100,1.4215924541735567,1.2331265980533361,1.4307547067784177,1.2022799168575733
2017-08-18,3253.243,3275.076,3248.083,3268.724,19112248300,1.4204683210860014,1.2189849209221097,1.5031388564416628,1.1518281258284053
2017-08-21,3274.581,3287.519,3270.475,3286.906,18612248300,1.647085880972427,1.486230387628338,1.6550862393837777,1.43264234254348
